case_id,activity,timestamp,resource,department,supplier,amount,amount_category,variant
PO-2024-00452,納品_受領,2025-03-28 05:37:36,担当者_A1,営業部,東京部品工業,193700,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00032,納品_受領,2025-03-28 06:28:45,担当者_A4,品質管理部,アジア商事,475100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00065,クレーム_対応,2025-03-28 08:03:18,購買_D,製造部,グローバルパーツJP,19433300,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00228,追加見積_依頼,2025-03-28 08:52:23,購買_D,総務部,中部機械製作所,796700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,価格交渉_実施,2025-03-28 08:54:02,購買_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00032,検収_実施,2025-03-28 09:03:24,担当者_A4,品質管理部,アジア商事,475100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00014,発注書_承認,2025-03-28 09:55:23,課長_G,製造部,中部機械製作所,52400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00288,検収_実施,2025-03-28 10:20:54,担当者_G1,製造部,名古屋金属工業,1654700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00400,発注書_承認,2025-03-28 10:27:46,課長_A,製造部,アジア商事,87500,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00381,支払_実行,2025-03-28 12:26:08,購買_E,営業部,四国化学工業,216700,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00400,発注書_送付,2025-03-28 12:57:49,購買_D,製造部,アジア商事,87500,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00014,発注書_送付,2025-03-28 13:24:37,購買_E,製造部,中部機械製作所,52400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00486,納品_受領,2025-03-28 13:33:40,担当者_E3,物流部,名古屋金属工業,175400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00428,購買依頼_作成,2025-03-28 13:49:26,担当者_D3,営業部,グローバルパーツJP,85800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00064,支払_実行,2025-03-28 14:07:45,購買_C,営業部,大阪精密製作所,287500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00330,支払_実行,2025-03-28 15:42:07,購買_D,営業部,北海道素材,372600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00591,購買依頼_作成,2025-03-28 16:20:00,担当者_F1,営業部,四国化学工業,1585200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00543,検収_実施,2025-03-28 16:22:43,担当者_E3,営業部,グローバルパーツJP,281200,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00258,見積書_受領,2025-03-28 17:33:11,購買_B,情報システム部,大阪精密製作所,1143600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00388,納品_受領,2025-03-28 21:28:08,担当者_F1,情報システム部,東北精密,948000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00100,見積書_受領,2025-03-29 00:59:40,購買_B,研究開発部,東北精密,85400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00468,納品_受領,2025-03-29 02:28:03,担当者_F4,製造部,アジア商事,40200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00272,請求書_受領,2025-03-29 05:49:07,購買_D,営業部,グローバルパーツJP,475200,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00271,請求書_受領,2025-03-29 10:29:59,購買_D,製造部,大阪精密製作所,427600,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00489,支払_実行,2025-03-29 13:56:54,購買_A,製造部,北海道素材,1038700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00516,支払_実行,2025-03-29 14:28:00,購買_A,研究開発部,北海道素材,7636200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00075,支払_実行,2025-03-29 16:32:30,購買_C,研究開発部,グローバルパーツJP,1615800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00189,見積書_受領,2025-03-29 18:02:21,購買_B,総務部,名古屋金属工業,711500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00261,納品_受領,2025-03-29 18:23:45,担当者_B3,情報システム部,東京部品工業,90300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00110,請求書_受領,2025-03-29 21:42:05,購買_A,製造部,名古屋金属工業,7765800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00599,支払_実行,2025-03-30 09:59:25,購買_E,総務部,関東電気工業,53000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00052,納品_受領,2025-03-30 10:40:55,担当者_C5,製造部,信越マテリアル,1568700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00275,支払_実行,2025-03-30 11:07:04,購買_C,品質管理部,東京部品工業,44248100,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00511,納品_受領,2025-03-30 12:43:09,担当者_D2,製造部,北海道素材,40200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00090,支払_実行,2025-03-30 12:57:23,購買_D,情報システム部,グローバルパーツJP,82600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00175,支払_実行,2025-03-30 13:31:41,購買_C,品質管理部,名古屋金属工業,37900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00406,納品_受領,2025-03-30 13:39:46,担当者_G1,総務部,名古屋金属工業,43752400,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00361,請求書_受領,2025-03-30 16:09:15,購買_C,製造部,四国化学工業,458900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00362,納品_受領,2025-03-30 16:22:58,担当者_A2,製造部,中部機械製作所,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00278,支払_実行,2025-03-30 16:27:20,購買_A,営業部,中部機械製作所,49100,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,見積書_受領,2025-03-30 17:23:13,購買_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00534,納品_受領,2025-03-30 18:31:51,担当者_B1,総務部,東北精密,1657200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00039,見積書_受領,2025-03-30 18:37:42,購買_E,品質管理部,北海道素材,34205300,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00288,請求書_受領,2025-03-30 20:46:00,購買_D,製造部,名古屋金属工業,1654700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00341,見積書_受領,2025-03-30 21:32:32,購買_D,製造部,北海道素材,1117800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00177,納品_受領,2025-03-30 22:04:52,担当者_E4,製造部,グローバルパーツJP,226600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00507,納品_受領,2025-03-31 03:25:46,担当者_B5,営業部,アジア商事,527200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00261,検収_実施,2025-03-31 08:00:10,担当者_B3,情報システム部,東京部品工業,90300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00534,検収_実施,2025-03-31 08:00:42,担当者_B1,総務部,東北精密,1657200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00341,価格交渉_実施,2025-03-31 08:05:23,購買_D,製造部,北海道素材,1117800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,サプライヤー_選定,2025-03-31 08:06:44,購買_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00258,サプライヤー_選定,2025-03-31 08:10:10,購買_B,情報システム部,大阪精密製作所,1143600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00052,検収_実施,2025-03-31 08:14:44,担当者_C5,製造部,信越マテリアル,1568700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00591,購買依頼_承認,2025-03-31 08:17:54,課長_C,営業部,四国化学工業,1585200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00361,請求書_照合,2025-03-31 08:35:16,購買_C,製造部,四国化学工業,458900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00565,上位承認_エスカレーション,2025-03-31 08:39:33,部長_A,情報システム部,名古屋金属工業,9182600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00248,サプライヤー_選定,2025-03-31 08:41:10,購買_E,製造部,東北精密,403600,中口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00065,検収_実施,2025-03-31 08:50:08,担当者_A2,製造部,グローバルパーツJP,19433300,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00126,購買依頼_作成,2025-03-31 08:50:24,担当者_A5,製造部,東京部品工業,316600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00428,購買依頼_承認,2025-03-31 08:50:39,課長_G,営業部,グローバルパーツJP,85800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00189,サプライヤー_選定,2025-03-31 08:51:17,購買_B,総務部,名古屋金属工業,711500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00452,検収_実施,2025-03-31 08:52:58,担当者_A1,営業部,東京部品工業,193700,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00177,検収_実施,2025-03-31 08:55:35,担当者_E4,製造部,グローバルパーツJP,226600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00393,購買依頼_作成,2025-03-31 09:10:25,担当者_B2,製造部,信越マテリアル,63700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00388,検収_実施,2025-03-31 09:21:10,担当者_F1,情報システム部,東北精密,948000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00539,購買依頼_作成,2025-03-31 09:25:26,担当者_B1,研究開発部,東北精密,1395700,大口,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00486,検収_実施,2025-03-31 09:46:12,担当者_E3,物流部,名古屋金属工業,175400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00095,購買依頼_再申請,2025-03-31 09:50:03,担当者_C4,営業部,関東電気工業,66100,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00483,請求書_受領,2025-03-31 10:04:16,購買_D,製造部,名古屋金属工業,41600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00189,発注書_作成,2025-03-31 10:18:01,購買_B,総務部,名古屋金属工業,711500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00248,発注書_作成,2025-03-31 10:40:20,購買_E,製造部,東北精密,403600,中口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00110,請求書_照合,2025-03-31 12:00:02,購買_A,製造部,名古屋金属工業,7765800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00428,見積依頼_送付,2025-03-31 12:03:55,購買_E,営業部,グローバルパーツJP,85800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00400,納品_受領,2025-03-31 12:04:09,担当者_A1,製造部,アジア商事,87500,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00126,購買依頼_承認,2025-03-31 12:11:59,課長_F,製造部,東京部品工業,316600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00288,請求書_照合,2025-03-31 12:19:20,購買_D,製造部,名古屋金属工業,1654700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00100,サプライヤー_選定,2025-03-31 12:42:53,購買_B,研究開発部,東北精密,85400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00361,支払_承認,2025-03-31 13:02:20,課長_A,製造部,四国化学工業,458900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00126,見積依頼_送付,2025-03-31 14:49:01,購買_C,製造部,東京部品工業,316600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00083,購買依頼_作成,2025-03-31 14:54:56,担当者_C5,物流部,四国化学工業,1505500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00565,見積依頼_送付,2025-03-31 15:03:25,購買_B,情報システム部,名古屋金属工業,9182600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00258,発注書_作成,2025-03-31 15:23:44,購買_B,情報システム部,大阪精密製作所,1143600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00393,購買依頼_承認,2025-03-31 15:37:48,課長_A,製造部,信越マテリアル,63700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00486,不良品_報告,2025-03-31 15:47:02,担当者_E3,物流部,名古屋金属工業,175400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00100,発注書_作成,2025-03-31 15:58:17,購買_B,研究開発部,東北精密,85400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,契約書_確認,2025-03-31 16:31:27,購買_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00468,検収_実施,2025-03-31 16:55:02,担当者_F4,製造部,アジア商事,40200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00393,見積依頼_送付,2025-03-31 17:54:30,購買_C,製造部,信越マテリアル,63700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00541,納品_受領,2025-03-31 21:32:36,担当者_A4,総務部,四国化学工業,4039300,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00137,請求書_受領,2025-04-01 06:39:51,購買_B,営業部,信越マテリアル,132500,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00483,請求書_照合,2025-04-01 08:01:43,購買_D,製造部,名古屋金属工業,41600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00400,検収_実施,2025-04-01 08:02:19,担当者_A1,製造部,アジア商事,87500,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00189,発注書_承認,2025-04-01 08:07:12,課長_C,総務部,名古屋金属工業,711500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00083,購買依頼_承認,2025-04-01 08:08:16,課長_B,物流部,四国化学工業,1505500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00095,購買依頼_承認,2025-04-01 08:09:01,課長_A,営業部,関東電気工業,66100,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00539,購買依頼_差戻し,2025-04-01 08:14:52,課長_C,研究開発部,東北精密,1395700,大口,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00271,請求書_照合,2025-04-01 08:22:57,購買_D,製造部,大阪精密製作所,427600,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00110,支払_承認,2025-04-01 08:25:36,課長_C,製造部,名古屋金属工業,7765800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00258,発注書_承認,2025-04-01 08:26:47,課長_E,情報システム部,大阪精密製作所,1143600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00039,サプライヤー_選定,2025-04-01 08:27:28,購買_E,品質管理部,北海道素材,34205300,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00511,検収_実施,2025-04-01 08:27:31,担当者_D2,製造部,北海道素材,40200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00406,検収_実施,2025-04-01 08:29:12,担当者_G1,総務部,名古屋金属工業,43752400,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00100,発注書_承認,2025-04-01 08:30:14,課長_F,研究開発部,東北精密,85400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00565,追加見積_依頼,2025-04-01 08:32:19,購買_B,情報システム部,名古屋金属工業,9182600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00288,支払_承認,2025-04-01 08:34:24,課長_B,製造部,名古屋金属工業,1654700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00507,検収_実施,2025-04-01 08:37:05,担当者_B5,営業部,アジア商事,527200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00362,検収_実施,2025-04-01 08:41:32,担当者_A2,製造部,中部機械製作所,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00272,請求書_照合,2025-04-01 08:51:26,購買_D,営業部,グローバルパーツJP,475200,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,発注書_作成,2025-04-01 08:55:22,購買_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00258,発注書_送付,2025-04-01 09:58:25,購買_B,情報システム部,大阪精密製作所,1143600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00248,発注書_承認,2025-04-01 10:31:38,課長_B,製造部,東北精密,403600,中口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00274,請求書_受領,2025-04-01 10:34:09,購買_E,研究開発部,信越マテリアル,31200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00189,発注書_送付,2025-04-01 10:35:13,購買_B,総務部,名古屋金属工業,711500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00100,発注書_送付,2025-04-01 11:02:38,購買_B,研究開発部,東北精密,85400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00366,発注書_承認,2025-04-01 11:32:38,課長_A,研究開発部,東京部品工業,8426500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00393,見積書_受領,2025-04-01 12:22:56,購買_C,製造部,信越マテリアル,63700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
